RowNum	OrigBook	OrigRef	MatchedBook	MatchedRef	Score	SplitMethod	QuoteLen	Status
1653	Is	3:2	Is	3:2	0.1500	period	56	LOW_CONFIDENCE
1654	Is	3:11	Is	3:11	0.1500	tilde	28	LOW_CONFIDENCE
1655	Is	3:16	Is	3:16	0.2368	period	125	LOW_CONFIDENCE
1656	Is	3:4	Is	3:4	0.2000	period	25	LOW_CONFIDENCE
1657	Is	3:8	Is	3:8	0.2364	period	365	LOW_CONFIDENCE
1658	Is	3:2	Gn	1:17	0.2727	none	94	MARGINAL
1659	Is	3:2	Prv	18:6	0.2727	period	101	MARGINAL
1660	Is	3:2	Is	3:2	0.2000	period	150	LOW_CONFIDENCE
1661	Is	3:3	Is	12:4	0.4000	none	218	OK
1662	Ru	3:5	Is	12:5	0.3243	period	204	MARGINAL
1663	Ru	3:4	Prv	8:4	0.2609	period	86	MARGINAL
1664	Ru	3:19	Ru	3:19	0.2340	period	257	LOW_CONFIDENCE
1665	Ru	3:6	Ru	3:6	0.2308	period	202	LOW_CONFIDENCE
1666	Ru	3:15	Ru	3:15	0.1765	period	68	LOW_CONFIDENCE
1667	Ru	3:19	Is	22:20	0.2683	period	185	MARGINAL
1668	Ru	3:9	Is	25:11	0.2727	period	479	MARGINAL
1669	Sg	3:3	Is	26:3	0.5000	period	94	OK
1670	Sg	3:6	Na	1:1	0.3333	period	26	MARGINAL
1671	Sg	3:7	Sg	3:7	0.2059	period	108	LOW_CONFIDENCE
1672	Sg	3:4	Sg	3:4	0.2174	period	83	LOW_CONFIDENCE
1673	Sg	3:1	Sg	3:1	0.1967	period	291	LOW_CONFIDENCE
1674	Sg	3:2	Ps	32:22	0.3333	period	72	MARGINAL
1675	Sg	3:6	Is	33:7	0.3548	period	190	OK
1676	Sg	3:2	Is	36:2	0.3191	period	272	MARGINAL
1677	Sg	3:2	Sg	3:2	0.0000	period	16	STRUCTURAL_GAP
1678	Sg	3:2	Is	38:20	0.2703	period	139	MARGINAL
1679	Sg	3:9	Is	38:9	0.3636	period	76	OK
1680	Sg	3:10	Ps	48:4	0.2500	annotation_marker	51	MARGINAL
1681	Sg	3:10	Sg	3:10	0.2381	period	83	LOW_CONFIDENCE
1682	Sg	3:4	Sg	3:4	0.2264	period	261	LOW_CONFIDENCE
1683	Sg	3:5	Is	45:6	0.2609	period	243	MARGINAL
1684	Sg	3:1	Is	46:7	0.4474	period	154	OK
1685	Sg	3:9	Sg	3:9	0.0000	period	21	STRUCTURAL_GAP
1686	Sg	3:10	Is	47:1	0.4250	period	198	OK
1687	Sg	3:9	Sg	3:9	0.1875	period	51	LOW_CONFIDENCE
1688	Sg	3:3	Sg	3:3	0.2105	period	94	LOW_CONFIDENCE
1689	Sg	3:4	Is	55:4	0.3636	period	91	OK
1690	Sg	3:8	Is	58:8	0.3684	period	198	OK
1691	Sg	3:3	Sg	3:3	0.1111	period	31	LOW_CONFIDENCE
1692	Sg	3:6	Is	59:6	0.3200	period	377	MARGINAL
1693	Sg	3:2	Sg	3:2	0.2436	period	665	LOW_CONFIDENCE
1694	Sg	3:5	Sg	3:5	0.1707	period	177	LOW_CONFIDENCE
1695	Sg	3:1	Sg	3:1	0.1923	period	98	LOW_CONFIDENCE
1696	Jer	6:11	Jer	6:11	0.1364	period	84	LOW_CONFIDENCE
1697	Jer	6:19	Jer	4:9	0.3243	period	216	MARGINAL
1698	Jer	6:26	Jer	4:26	0.3871	period	149	OK
1699	Jer	6:6	Jer	5:6	0.3542	period	269	OK
1700	Jer	6:28	Tb	7:17	0.2727	period	34	MARGINAL
1701	Jer	6:30	Jer	5:31	0.2727	period	147	MARGINAL
1702	Jer	6:9	Jer	6:9	0.2857	period	169	MARGINAL
1703	Jer	7:5	Jer	7:5	0.1860	period	225	LOW_CONFIDENCE
1704	Jer	9:25	Jer	9:25	0.0952	none	68	STRUCTURAL_GAP
1705	Jer	9:48	Est	8:6	0.2609	period	112	MARGINAL
1706	Jer	9:15	Jer	9:15	0.4118	period	144	OK
1707	Jer	9:23	Jer	9:24	0.2500	period	359	MARGINAL
1708	Jer	10:13	Jer	10:13	0.3871	period	98	OK
1709	Jer	10:19	Jer	10:19	0.2609	period	54	MARGINAL
1710	Jer	13:12	Jer	13:12	0.0769	period	36	LOW_CONFIDENCE
1711	Jer	13:4	Jer	13:4	0.2963	period	68	MARGINAL
1712	Jer	13:5	Jer	14:5	0.6316	period	86	OK
1713	Jer	13:9	Jer	14:9	0.2973	period	107	MARGINAL
1714	Jer	13:14	Jer	14:14	0.4490	none	258	OK
1715	Jer	13:15	Jer	14:15	0.3864	period	206	OK
1716	Jer	13:6	Jer	13:6	0.2000	annotation_marker	188	LOW_CONFIDENCE
1717	Jer	13:16	Jer	15:16	0.4038	period	285	OK
1718	Jer	15:1	Jer	15:1	0.1724	period	134	LOW_CONFIDENCE
1719	Jer	15:2	Jer	16:2	0.7647	period	87	OK
1720	Jer	15:15	Jer	15:15	0.2308	period	387	LOW_CONFIDENCE
1721	Jer	15:5	Ps	67:21	0.2593	period	117	MARGINAL
1722	Jer	35:9	Jer	35:11	0.2917	period	508	MARGINAL
1723	Jer	30:14	Jer	30:14	0.1875	period	59	LOW_CONFIDENCE
1724	Jer	30:4	Jer	37:6	0.3261	none	177	MARGINAL
1725	Jer	30:7	Jer	37:7	0.3043	period	103	MARGINAL
1726	Jer	30:19	Jer	52:5	0.2727	period	18	MARGINAL
1727	Jer	39:2	Dn	3:97	0.4000	annotation_marker	52	OK
1728	Jer	39:4	Jer	39:4	0.0000	period	19	STRUCTURAL_GAP
1729	Jer	40:4	Jer	40:16	0.2759	period	95	MARGINAL
1730	Jer	40:18	Sir	21:2	0.2963	period	92	MARGINAL
1731	Jer	30:17	Jer	42:17	0.4681	period	233	OK
1732	Jer	30:22	Jer	30:22	0.2258	period	103	LOW_CONFIDENCE
1733	Jer	39:28	Jer	39:28	0.1333	period	45	LOW_CONFIDENCE
1734	1Mc	1:10	1Mc	1:10	0.2143	period	53	LOW_CONFIDENCE
1735	1Mc	1:17	1Mc	1:17	0.1500	period	214	LOW_CONFIDENCE
1736	1Mc	1:14	1Mc	1:14	0.5455	period	110	OK
1737	1Mc	1:17	1Mc	1:17	0.3000	period	246	MARGINAL
1738	1Mc	1:21	1Mc	1:21	0.2368	period	250	LOW_CONFIDENCE
1739	1Mc	1:29	1Mc	1:29	0.2273	period	100	LOW_CONFIDENCE
1740	1Mc	1:34	1Mc	1:34	0.3571	period	81	OK
1741	1Mc	1:36	1Mc	1:36	0.3243	period	198	MARGINAL
1742	1Mc	1:40	1Mc	1:40	0.4545	period	173	OK
1743	1Mc	1:64	1Mc	1:64	0.2667	period	123	MARGINAL
1744	1Mc	1:6	1Mc	2:6	0.7333	period	76	OK
1745	1Mc	1:15	1Mc	2:15	0.4565	period	310	OK
1746	1Mc	1:23	1Mc	2:23	0.3684	period	144	OK
1747	1Mc	1:29	1Mc	1:29	0.1667	period	30	LOW_CONFIDENCE
1748	1Mc	1:41	1Mc	1:41	0.1325	period	454	LOW_CONFIDENCE
1749	1Mc	1:8	1Mc	1:8	0.2143	period	111	LOW_CONFIDENCE
1750	1Mc	1:29	1Mc	1:29	0.0833	period	60	LOW_CONFIDENCE
1751	1Mc	1:20	1Mc	3:20	0.3333	period	113	MARGINAL
1752	1Mc	1:30	1Mc	3:30	0.5135	period	183	OK
1753	1Mc	1:56	2Chr	11:6	0.2500	period	66	MARGINAL
1754	1Mc	1:52	1Mc	4:52	0.3214	annotation_marker	112	MARGINAL
1755	1Mc	1:58	1Mc	4:58	0.4091	period	107	OK
1756	1Mc	1:22	1Mc	5:22	0.3684	period	66	OK
1757	1Mc	1:65	Jn	4:30	0.3529	annotation_marker	73	OK
1758	1Mc	1:18	1Mc	1:55	0.2500	period	257	MARGINAL
1759	1Mc	1:36	1Mc	6:36	0.4800	period	141	OK
1760	1Mc	1:2	1Mc	1:2	0.0000	period	28	STRUCTURAL_GAP
1761	1Mc	1:39	Ex	8:30	0.2667	period	53	MARGINAL
1762	1Mc	1:23	1Mc	1:23	0.1731	period	235	LOW_CONFIDENCE
1763	1Mc	1:34	1Mc	9:34	0.3200	period	103	MARGINAL
1764	1Mc	1:58	1Mc	9:58	0.4222	period	182	OK
1765	1Mc	11:3	1Mc	10:3	0.4118	period	79	OK
1766	1Mc	11:39	1Mc	10:39	0.3143	period	150	MARGINAL
1767	1Mc	11:7	1Mc	11:7	0.3846	period	138	OK
1768	1Mc	11:25	1Mc	11:26	0.3333	period	192	MARGINAL
1769	1Mc	11:49	1Mc	11:49	0.4242	period	183	OK
1770	1Mc	11:53	Ex	39:27	0.2500	period	26	MARGINAL
1771	1Mc	11:13	1Mc	12:13	0.3846	period	119	OK
1772	1Mc	11:40	Mt	18:30	0.2609	period	107	MARGINAL
1773	1Mc	11:49	1Mc	12:49	0.3600	period	114	OK
1774	1Mc	13:6	1Mc	13:6	0.2222	period	18	LOW_CONFIDENCE
1775	1Mc	13:28	1Mc	14:28	0.4865	period	232	OK
1776	1Mc	15:4	Sir	51:38	0.3478	period	97	MARGINAL
1777	1Mc	1:20	1Mc	1:20	0.2069	period	249	LOW_CONFIDENCE
1778	1Mc	1:20	2Mc	2:20	0.7500	none	128	OK
1779	Lk	1:21	2Mc	2:22	0.3333	period	282	MARGINAL
1780	Lk	1:2	Lk	1:2	0.2353	annotation_marker	77	LOW_CONFIDENCE
1781	Lk	1:30	2Mc	3:30	0.3256	period	183	MARGINAL
1782	1Mc	7:17	2Mc	7:17	0.4444	period	112	OK
1783	1Mc	7:35	2Mc	7:35	0.2800	period	99	MARGINAL
1784	1Mc	7:37	2Mc	7:37	0.3600	period	220	OK
1785	1Mc	7:7	1Mc	7:7	0.2424	annotation_marker	133	LOW_CONFIDENCE
1786	1Mc	7:13	2Mc	8:14	0.3478	period	249	MARGINAL
1787	1Mc	10:4	1Mc	10:4	0.1795	period	553	LOW_CONFIDENCE
1788	1Mc	10:2	1Mc	10:2	0.0000	period	22	STRUCTURAL_GAP
1789	1Mc	10:8	1Mc	10:8	0.0000	period	36	STRUCTURAL_GAP
1790	1Mc	10:10	1Mc	10:10	0.2353	period	66	LOW_CONFIDENCE
1791	1Mc	10:25	1Mc	10:25	0.1000	period	26	LOW_CONFIDENCE
1792	1Mc	10:32	2Mc	11:32	1.0000	period	48	OK
1793	1Mc	13:7	1Mc	13:7	0.1176	period	87	LOW_CONFIDENCE
1794	1Mc	13:25	1Mc	13:25	0.1833	period	382	LOW_CONFIDENCE
1795	1Mc	15:27	1Mc	15:27	0.2241	period	297	LOW_CONFIDENCE
1796	1Mc	15:12	1Mc	15:12	0.2143	period	51	LOW_CONFIDENCE
1797	1Mc	15:39	1Mc	15:39	0.2222	period	53	LOW_CONFIDENCE
1798	1Mc	15:6	1Mc	15:6	0.2353	period	41	LOW_CONFIDENCE
1799	1Mc	15:17	1Mc	15:17	0.1250	period	24	LOW_CONFIDENCE
1800	Ezr	2:1	Ezr	2:1	0.1754	period	311	STRUCTURAL_GAP
1801	Ezr	2:3	Ezr	2:3	0.2273	period	165	STRUCTURAL_GAP
1802	Ezr	2:5	Prv	1:8	0.3043	period	100	MARGINAL
1803	Ezr	2:12	Is	17:2	0.2667	period	100	MARGINAL
1804	Ezr	2:39	Ps	91:14	0.2500	period	112	MARGINAL
1805	Ezr	1:13	Ezr	1:13	0.1786	period	98	STRUCTURAL_GAP
1806	Ezr	1:7	Ezr	1:7	0.2105	period	233	STRUCTURAL_GAP
1807	Ezr	1:13	Mt	25:39	0.3158	period	69	MARGINAL
1808	Ezr	1:29	Ezr	1:29	0.2162	period	172	STRUCTURAL_GAP
1809	Ezr	1:23	Ezr	1:23	0.2000	period	264	STRUCTURAL_GAP
1810	Ezr	1:33	Ezr	1:33	0.2083	period	100	STRUCTURAL_GAP
1811	Ezr	5:7	Ezr	5:7	0.2045	period	249	STRUCTURAL_GAP
1812	Ezr	5:20	Ps	127:2	0.2727	period	149	MARGINAL
1813	Ezr	5:13	Tb	6:3	0.2593	period	92	MARGINAL
1814	Ezr	5:27	Ezr	5:27	0.2105	period	65	STRUCTURAL_GAP
1815	Ezr	7:2	Ezr	7:2	0.0000	period	30	STRUCTURAL_GAP
1816	Ezr	7:3	Ezr	7:3	0.0000	none	11	STRUCTURAL_GAP
1817	Ezr	7:4	Ezr	7:4	0.1111	period	68	STRUCTURAL_GAP
1818	Ezr	7:39	Ezr	7:39	0.1711	period	448	STRUCTURAL_GAP
1819	Ezr	6:3	Mt	20:16	0.2632	period	51	MARGINAL
1820	Ezr	6:9	Ezr	6:9	0.2222	none	134	STRUCTURAL_GAP
1821	Ezr	6:10	Jb	19:14	0.2500	period	134	MARGINAL
1822	Ezr	6:36	Acts	7:53	0.2727	period	90	MARGINAL
1823	Ezr	6:39	Jb	30:29	0.2857	period	58	MARGINAL
1824	Ezr	6:15	Ezr	6:15	0.2333	period	92	STRUCTURAL_GAP
1825	Ezr	6:3	Ezr	6:3	0.2000	period	305	STRUCTURAL_GAP
1826	Ezr	6:12	Ezr	6:12	0.2069	none	125	STRUCTURAL_GAP
1827	Ezr	6:13	Ezr	6:13	0.2295	period	355	STRUCTURAL_GAP
1828	Ezr	6:1	Ezr	6:1	0.1000	period	26	STRUCTURAL_GAP
1829	Ezr	6:26	Nm	27:7	0.3000	period	97	MARGINAL
1830	Mt	12:16	Mt	12:16	0.1905	period	76	LOW_CONFIDENCE
1831	Mt	12:16	Mt	12:16	0.2083	period	98	LOW_CONFIDENCE
1832	Mt	12:23	Mt	12:23	0.2059	period	189	LOW_CONFIDENCE
1833	Mt	12:10	Mt	2:12	0.2500	period	143	MARGINAL
1834	Mt	12:2	Jdt	4:15	0.2800	period	85	MARGINAL
1835	Mt	12:16	Mt	12:16	0.1644	period	383	LOW_CONFIDENCE
1836	Mt	12:1	Jer	28:7	0.2500	period	96	MARGINAL
1837	Mt	12:3	Mt	12:3	0.1500	period	65	LOW_CONFIDENCE
1838	Mt	12:6	2Chr	12:14	0.2857	period	136	MARGINAL
1839	Mt	12:8	Mt	12:8	0.2000	period	149	LOW_CONFIDENCE
1840	Mt	12:12	Mt	12:12	0.2115	none	262	STRUCTURAL_GAP
1841	Mt	12:16	Mt	12:16	0.2308	period	187	LOW_CONFIDENCE
1842	Mt	12:1	Mt	12:1	0.1803	period	309	LOW_CONFIDENCE
1843	Mt	12:2	Dt	2:33	0.2727	period	165	MARGINAL
1844	Mt	12:6	Mt	12:6	0.1667	period	44	LOW_CONFIDENCE
1845	Mt	12:6	Mt	12:6	0.1875	period	180	LOW_CONFIDENCE
1846	Mt	12:17	Mt	12:17	0.2353	none	160	STRUCTURAL_GAP
1847	Mt	12:23	Mt	12:23	0.1714	period	370	LOW_CONFIDENCE
1848	Mt	12:17	Mt	12:17	0.2400	period	109	LOW_CONFIDENCE
1849	Mt	12:35	Mt	12:35	0.1837	period	267	LOW_CONFIDENCE
1850	Mt	12:39	Mt	12:39	0.2414	period	116	LOW_CONFIDENCE
1851	Mt	12:1	Mt	12:1	0.1698	period	293	LOW_CONFIDENCE
1852	Mt	12:5	Mt	12:5	0.2174	period	102	LOW_CONFIDENCE
1853	Mt	12:7	Mt	12:7	0.1667	period	491	LOW_CONFIDENCE
1854	Mt	12:14	Mt	12:14	0.2167	period	255	LOW_CONFIDENCE
1855	Mt	12:2	Mt	12:2	0.2400	period	112	LOW_CONFIDENCE
1856	Mt	12:8	Mt	12:8	0.1951	period	170	LOW_CONFIDENCE
1857	Mt	12:13	Mt	12:13	0.1667	period	19	LOW_CONFIDENCE
1858	Mt	12:16	Mt	12:16	0.1587	period	399	LOW_CONFIDENCE
1859	Mt	8:3	Mt	8:3	0.1875	period	32	LOW_CONFIDENCE
1860	Mt	8:3	Mt	8:3	0.2041	period	249	LOW_CONFIDENCE
1861	Mt	8:6	Mt	8:6	0.2281	period	265	LOW_CONFIDENCE
1862	Mt	8:8	Mt	8:8	0.2286	period	208	LOW_CONFIDENCE
1863	Mt	8:8	Mt	8:8	0.2286	period	132	LOW_CONFIDENCE
1864	Mt	8:39	Mt	8:39	0.2069	period	141	LOW_CONFIDENCE
1865	Mt	8:28	Mt	8:28	0.1944	period	145	LOW_CONFIDENCE
1866	Mt	8:2	Rom	12:4	0.3000	period	64	MARGINAL
1867	Mt	8:9	Mt	8:9	0.2157	period	236	LOW_CONFIDENCE
1868	Mt	8:14	Mt	8:14	0.2083	period	94	LOW_CONFIDENCE
1869	Mt	8:15	Mt	8:15	0.2400	period	109	LOW_CONFIDENCE
1870	Mt	8:19	Mt	8:19	0.1905	period	72	LOW_CONFIDENCE
1871	Mt	8:33	Mt	8:33	0.1818	period	110	LOW_CONFIDENCE
1872	Mt	8:34	Nm	22:36	0.2564	period	165	MARGINAL
1873	Jn	8:37	Jn	8:37	0.1639	period	254	LOW_CONFIDENCE
1874	Jn	8:3	Jn	8:3	0.1944	period	390	LOW_CONFIDENCE
1875	Jn	8:1	Jn	8:1	0.2069	period	140	LOW_CONFIDENCE
1876	Jn	8:21	Jn	8:21	0.1176	period	846	LOW_CONFIDENCE
1877	Jn	8:30	Mt	11:30	0.2500	period	104	MARGINAL
1878	Jn	8:24	Mt	12:43	0.2593	period	80	MARGINAL
1879	Jn	8:30	Jn	8:30	0.2000	period	195	LOW_CONFIDENCE
1880	Jn	8:30	Rom	9:24	0.2500	period	182	MARGINAL
1881	Jn	8:32	Jn	8:32	0.1733	period	475	LOW_CONFIDENCE
1882	Jn	8:34	Jn	8:34	0.1556	period	167	LOW_CONFIDENCE
1883	Jn	8:36	Jn	8:36	0.1667	period	201	LOW_CONFIDENCE
1884	Jn	8:44	Jn	8:44	0.2222	period	77	LOW_CONFIDENCE
1885	Jn	8:47	Mt	13:47	0.3929	period	117	OK
1886	Jn	8:8	Acts	5:20	0.2500	period	181	MARGINAL
1887	Jn	8:11	1Cor	3:5	0.2667	period	168	MARGINAL
1888	Jn	8:15	Jn	8:15	0.2222	period	48	LOW_CONFIDENCE
1889	Jn	8:39	Jn	8:39	0.1795	period	216	LOW_CONFIDENCE
1890	Jn	8:30	Jn	8:30	0.2069	period	149	LOW_CONFIDENCE
1891	Jn	8:32	Jn	8:32	0.1707	period	227	LOW_CONFIDENCE
1892	Jn	8:53	Jn	8:53	0.1695	period	299	LOW_CONFIDENCE
1893	Jn	8:13	Jn	8:13	0.2000	period	157	LOW_CONFIDENCE
1894	Jn	8:19	Jn	8:19	0.1837	none	272	STRUCTURAL_GAP
1895	Jn	8:26	Jn	8:26	0.1961	period	221	LOW_CONFIDENCE
1896	Jn	8:29	Jn	8:29	0.2308	period	174	LOW_CONFIDENCE
1897	Jn	8:1	Jn	8:1	0.1622	period	135	LOW_CONFIDENCE
1898	Jn	8:9	Jn	8:9	0.1415	period	729	LOW_CONFIDENCE
1899	Jn	8:2	Sir	3:21	0.2609	period	115	MARGINAL
1900	Jn	8:1	Jn	8:1	0.1111	period	25	LOW_CONFIDENCE
1901	Jn	8:11	Jn	8:11	0.1818	period	243	LOW_CONFIDENCE
1902	Jn	8:18	Jn	8:18	0.1875	period	185	LOW_CONFIDENCE
1903	Jn	8:17	Jn	8:17	0.0000	period	19	STRUCTURAL_GAP
1904	Jn	8:27	Jn	8:27	0.2222	period	22	LOW_CONFIDENCE
1905	Jn	8:13	Jn	8:13	0.1719	period	399	LOW_CONFIDENCE
1906	Jn	8:18	Jn	8:18	0.1935	period	155	LOW_CONFIDENCE
1907	Jn	8:18	Jn	8:18	0.1481	period	251	LOW_CONFIDENCE
1908	Jn	8:18	Gal	2:10	0.2500	period	98	MARGINAL
1909	Jn	8:18	Jn	8:18	0.1739	period	236	LOW_CONFIDENCE
1910	Jn	8:2	Jn	8:2	0.2188	period	111	LOW_CONFIDENCE
1911	Jn	8:19	Jn	8:19	0.1622	period	214	LOW_CONFIDENCE
1912	Jn	8:19	Jn	8:19	0.1754	period	365	LOW_CONFIDENCE
1913	Jn	8:3	Dt	12:25	0.2500	period	176	MARGINAL
1914	Jn	8:9	1Mc	14:15	0.2500	period	87	MARGINAL
1915	Jn	8:10	Jn	8:10	0.2381	period	80	LOW_CONFIDENCE
1916	Jn	8:30	Jn	8:30	0.2222	period	266	LOW_CONFIDENCE
1917	Jn	8:24	Jn	8:24	0.1905	period	376	LOW_CONFIDENCE
1918	Jn	18:1	Jn	18:1	0.1818	period	365	LOW_CONFIDENCE
1919	Jn	18:7	Jn	18:7	0.1915	period	284	LOW_CONFIDENCE
1920	Jn	18:17	Jn	18:17	0.1538	period	22	LOW_CONFIDENCE
1921	Jn	18:17	Jn	18:17	0.2121	period	179	LOW_CONFIDENCE
1922	Jn	18:20	Jn	18:20	0.2308	period	130	LOW_CONFIDENCE
1923	Jn	18:31	Jn	18:31	0.1667	period	88	LOW_CONFIDENCE
1924	Jn	18:9	Jn	18:9	0.1818	period	48	LOW_CONFIDENCE
1925	Jn	18:1	Jn	18:1	0.2000	period	223	LOW_CONFIDENCE
1926	Jn	18:13	Jn	18:13	0.2432	period	211	LOW_CONFIDENCE
1927	Jn	18:27	Jn	18:27	0.2143	period	61	LOW_CONFIDENCE
1928	Jn	18:27	Jn	18:27	0.2143	period	109	LOW_CONFIDENCE
1929	Jn	18:9	Jn	18:9	0.1842	period	192	LOW_CONFIDENCE
1930	Jn	18:16	Tb	2:18	0.2500	period	129	MARGINAL
1931	Jn	18:23	Jn	18:23	0.2340	period	249	LOW_CONFIDENCE
1932	Jn	21:23	Mt	21:23	0.3030	period	364	MARGINAL
1933	Jn	21:6	Jn	21:6	0.0000	period	18	STRUCTURAL_GAP
1934	Jn	21:2	Jn	21:2	0.2041	period	194	LOW_CONFIDENCE
1935	Jn	21:7	Jn	21:7	0.1818	period	390	LOW_CONFIDENCE
1936	Jn	21:9	Jn	21:9	0.1864	period	354	LOW_CONFIDENCE
1937	Jn	21:15	1Kgs	16:32	0.3043	none	96	MARGINAL
1938	Jn	21:16	Jn	21:16	0.1818	period	274	LOW_CONFIDENCE
1939	Jn	21:22	Jn	21:22	0.2264	period	324	LOW_CONFIDENCE
1940	Jn	21:23	Jn	21:23	0.1750	period	459	LOW_CONFIDENCE
1941	Jn	21:28	Jn	21:28	0.2121	period	207	LOW_CONFIDENCE
1942	Jn	21:3	Jn	21:3	0.1351	period	208	LOW_CONFIDENCE
1943	Jn	21:32	Jn	21:32	0.2115	period	175	LOW_CONFIDENCE
1944	Jn	21:2	Jn	21:2	0.1585	period	472	LOW_CONFIDENCE
1945	Jn	21:2	Jn	21:2	0.0000	period	17	STRUCTURAL_GAP
1946	Jn	21:3	Jn	21:3	0.2034	period	354	LOW_CONFIDENCE
1947	Jn	21:15	Jn	21:15	0.2051	period	155	LOW_CONFIDENCE
1948	Jn	21:38	Jn	21:38	0.1852	none	258	STRUCTURAL_GAP
1949	Jn	21:29	Jn	21:29	0.2222	period	311	LOW_CONFIDENCE
1950	Jn	21:31	Mt	24:31	0.2581	period	62	MARGINAL
1951	Jn	21:2	Jn	21:2	0.2143	period	111	LOW_CONFIDENCE
1952	Jn	21:1	Jn	21:1	0.1667	period	17	LOW_CONFIDENCE
1953	Jn	21:3	Jn	21:3	0.1887	period	287	LOW_CONFIDENCE
1954	Jn	21:34	1Chr	16:25	0.2609	none	88	MARGINAL
1955	Jn	21:2	Jn	21:2	0.1800	period	246	LOW_CONFIDENCE
1956	Jn	21:29	Jn	21:29	0.1818	period	96	LOW_CONFIDENCE
1957	Jn	21:1	Jn	21:1	0.1587	period	332	LOW_CONFIDENCE
1958	Mt	21:27	Mt	21:27	0.2340	period	242	LOW_CONFIDENCE
1959	Mt	21:10	Mt	21:10	0.1765	period	209	LOW_CONFIDENCE
1960	Mt	21:26	Mt	21:26	0.1731	period	355	LOW_CONFIDENCE
1961	Mt	21:26	Mt	21:26	0.2188	period	213	LOW_CONFIDENCE
1962	Mt	21:24	Mt	21:24	0.1892	period	143	LOW_CONFIDENCE
1963	Mt	21:29	Mt	21:29	0.1892	period	180	LOW_CONFIDENCE
1964	Mt	21:39	Mt	21:39	0.2045	period	216	LOW_CONFIDENCE
1965	Mt	21:41	Mt	21:41	0.1852	period	130	LOW_CONFIDENCE
1966	Mt	27:33	Mt	27:32	0.3500	period	45	OK
1967	Mt	27:3	Mt	27:3	0.1538	period	322	LOW_CONFIDENCE
1968	Mt	27:40	Mt	27:40	0.2222	period	74	LOW_CONFIDENCE
1969	Mt	27:39	Mt	27:39	0.1905	period	76	LOW_CONFIDENCE
1970	Mt	27:1	Mt	27:1	0.2174	period	97	LOW_CONFIDENCE
1971	Mt	27:19	Gn	1:15	0.2500	none	196	MARGINAL
1972	Mt	27:23	Mt	27:23	0.2444	period	228	LOW_CONFIDENCE
1973	Mt	27:34	Lk	4:34	0.2500	period	249	MARGINAL
1974	Mt	27:33	Mt	27:33	0.1818	period	258	LOW_CONFIDENCE
1975	Mt	27:48	Sir	21:9	0.2581	period	105	MARGINAL
1976	Mt	27:7	Mt	27:7	0.2308	period	277	LOW_CONFIDENCE
1977	Mt	27:20	Mt	27:20	0.2222	period	21	LOW_CONFIDENCE
1978	Mt	27:5	1Kgs	22:7	0.2759	period	101	MARGINAL
1979	Mk	11:53	Mk	11:53	0.1774	period	307	LOW_CONFIDENCE
1980	Mk	11:24	Mk	4:14	0.3333	period	16	MARGINAL
1981	Mk	11:14	Mk	11:14	0.0588	period	19	LOW_CONFIDENCE
1982	Mk	11:19	Mk	11:19	0.1667	period	38	LOW_CONFIDENCE
1983	Mk	11:30	Ex	12:2	0.3000	period	61	MARGINAL
1984	Mk	11:26	Mk	11:26	0.1702	period	234	LOW_CONFIDENCE
1985	Mk	11:70	Mk	11:70	0.2333	period	142	LOW_CONFIDENCE
1986	Mk	11:14	Mk	11:14	0.1538	period	422	LOW_CONFIDENCE
1987	Mk	11:42	Jn	3:6	0.2632	period	99	MARGINAL
1988	Mk	11:3	Mk	11:3	0.1731	period	337	LOW_CONFIDENCE
1989	Mk	11:3	Mk	11:3	0.2121	period	154	LOW_CONFIDENCE
1990	Mk	11:15	Mk	11:15	0.1609	period	496	LOW_CONFIDENCE
1991	Mk	11:31	Mk	11:31	0.2143	period	110	LOW_CONFIDENCE
1992	Mk	11:6	Mk	11:6	0.0000	period	29	STRUCTURAL_GAP
1993	Mk	11:10	Mk	11:10	0.1613	period	330	LOW_CONFIDENCE
1994	Mk	11:2	Mk	11:2	0.2075	period	259	LOW_CONFIDENCE
1995	Mk	11:39	Mk	11:39	0.1795	period	505	LOW_CONFIDENCE
1996	Mk	11:13	Mk	11:13	0.0000	period	28	STRUCTURAL_GAP
1997	Mk	11:23	Jn	6:9	0.2750	period	169	MARGINAL
1998	Mk	11:4	Mk	11:4	0.0000	period	24	STRUCTURAL_GAP
1999	Mk	11:26	Mk	11:26	0.0000	period	25	STRUCTURAL_GAP
2000	Mk	11:33	Am	6:14	0.2581	period	113	MARGINAL
2001	Mk	11:54	Mk	11:54	0.1455	period	326	LOW_CONFIDENCE
2002	Mk	11:6	Mk	11:6	0.0714	period	18	LOW_CONFIDENCE
2003	Jn	11:63	Jn	11:63	0.2105	period	173	LOW_CONFIDENCE
2004	Jn	11:33	Jn	10:33	0.3824	period	142	OK
2005	Jn	11:37	Jn	10:37	0.4286	period	104	OK
2006	Jn	11:1	Jn	11:1	0.1591	period	562	LOW_CONFIDENCE
2007	Jn	11:11	Jn	11:11	0.2000	period	101	LOW_CONFIDENCE
2008	Jn	11:22	Jos	15:20	0.2778	period	76	MARGINAL
2009	Jn	11:29	Jn	11:29	0.2353	period	46	LOW_CONFIDENCE
2010	Jn	11:7	Jn	11:7	0.0000	period	21	STRUCTURAL_GAP
2011	Jn	11:6	Jn	11:6	0.1892	period	136	LOW_CONFIDENCE
