BookAbbrev	Chapter	Verse	VerseText_1609
Is	45	11	And our Lord Mat. 4.1- Tudic. 7. Lue, 2. fal OF YS ATE, 437 fhal lifte vp the enemies’ of.Rafin over him, and fhal vurnc his enemies into tumult,
Is	45	12	Syria fromthe Eaft;and the Philifthims from the Welt: (,) God punid and'they fhal deuoure Ifrael-with fulmouth, In althefe things his (4) shing finners, furie is not turned away,, -but hishandis yet ftretched forth,
Is	45	13	And the and che people is not returned to him., who hathfirucken them, and.haue not jrepenting, fought after theLord of hoftes, 14,And-ourLord fhaldeftroy fom nis eae ishi “Fhe aged and honourable , he isthe head,& the prophet thar teacheth a erernaliyal lie, he is the cayle.
Is	45	16	And they that cal this people blefled , feducing thofe that them: and thar are calied blefled,shal-be throwen headlong.
Is	45	17	For this ever repent. ‘irael the head & the tayle, the peruerter and reftrayner in one day, a5, caufe-our Lord shal sot reioyce vpon their yong-men : and on their pu- /pilles and widowes he shal not haue mercie : becaufe euerie one isan hypocrite.& wicked, and eneriemouth hath fpokenfollie, In al thefe things his turic is not curned away,buthis hand is yet-firecched forth.18, For impietie is kindled as a fyre,it inal deuoure brycr & thorne:& it shal be-kincled in the chicket of the torefi,and it shal be wrapped vp together in the pride ct fmoke.19,]n the wrath-ot the Lord ct heftes the earth is troubled,and the pcopkc dnalbe toode for the tyre : man fhal not {pare his Where is -brother..
Is	45	20	Ana hedinal deciineto the right hand, and fhal be hungrie: i bereean ° and.thal eate on the Jere hand,and fal not be-filled : euerie onefhal eate be-no remif- the flesh of his arme : Manafles Ephraim, and Ephraim Manafles, they fion..4:v.'12. fs} ch, 10.¥. Sc. rogether again{t Juda, 21, (¢) In ai thefe. things his furic is not rurncd '7 away, but his hand is yer firetched forth, + Cuarp XX. Makers of wicked lewes-are curfed.
Is	45	3	For which the Ifraclites shal be affutted by the Afsinians.s .The Afsirians ouerthrowne by extraordinarie meanés fent from God:
Is	45	21	and the lewesdelinered from imminent danger: with diuers myfteries of Chrift intermixed. the caufe of the humble otmy people : chat wi ea SN wil ye flyezand where wil ye leaue'your giorie.? 4. That you be not bowed vnder the bond, and fal with the lainezIn al thefc things his furie is not turned away , bur hishand is yer {trencled forth.s, Woeto Affur,he isthe rod ot my turie, & the ftaffe:myne indignatid isn their Ox tothem chat make (4) wicked lawes ; and («) Wheras writing haue written iniuftice,
Is	45	2	That they might 80°d Lawes opprefie the poore in iudgemét,& doewiotenceto irs the abi ie A ¢ “tmonwealt! ¥ .dewes mightbe their praye,and they might fpoile wicked are is pupils,
Is	45	3	What wil you doein the day ot vifitation the ruine thers¢ > & of calamitie-céming from farre?to whofe helpe jofSuchas Te~ roboam made forbidding’ to] 2cexolernfa- q + i 45d THE PROPHECIE fem, ae ede their handes. 6, 1 wil fend him to (b) a deceittil nation,& I wil giue him ralues ia commandment again{t the people of my furie,that hetake away fpoiles, Sethel and and catchrhe praye , and pur theme be troden vpon , asthe mire of the Dan: caufing, ftreeres.
Is	45	7	Bur he fhal not fothinke . and his brart (hal: not efteeme it fo: irt; peopleto bur his hace thal be fet to deftroy, and tothe deftruction of no few natids. he Godsof 9+ For he fhalfay :
Is	45	9	Are not my Princes with-al Kings? Is not as Char- Miracks. Reg. Camis, fo Calano: andas Arphad,{o Emath> Isnot as Damafcus, fo Sa- ‘oasthe — fo cheiridols-of lerufalem,& of Sanmaria,
Is	45	11	Shal I notas} haue doneto pribesand Samaria and her idols fo doeto Terufalem and her idols >
Is	45	12	And it ie “akoe” thal be : when the Lord fhal haue accomplifhed al his workes in lwicted tradi- Mount Sion, andin Jerufalem , I wil vilite ouer the fruite of che ontrari¢} Magnifical hart of the King of Affur ,. and ouerthe gloric of rhe hau- ro Gods com-/ tines of his eyes,
Is	45	13	For he hath faid : In the ftreneth of mine owne prandments. hand haue I doneit , and inmine owne wifdome haue J vnderftood Cb The Lewes and I haue taken away the borders of peoples, and haue fpoiledehcir: are called2 Princes , and haue pulled downe asamghtic man ,.chem that fate on ki ¥.
Is	45	16	Such marta?
Is	45	10	Euen.as-my hand hath found the Kingdomes.of the idol, fo al- fons Seeaufe as eggesbe gathered that are leaft, fo hane I gathcred together al the hes promife earth : and wasnenethat moued wing ,.and opened mouth, and made to Ged, Once muntered.
Is	45	15	Shal (c) the axe glorie againft him..that cutteth with khatthey it? ox shal che faw exalt itfelfe againdt him, by whom it is.drawen? As if tWoaldferue a rad should lift vpitfelf againithim , that lifcethit vp, and a ftaffe exalr prim and keep, itfelf,which is certes bue wood,
Is	45	16	Forthis caufe the Dominarour the ments.Exo.ry. Lord of hoftes shal fend leannes in his fat ones : and vnder the Fd and his thorne shal be kindled , and be denoured, and the briars pwne dk , in one day,
Is	45	18	And the gloric of his foceft, and of his carmelus. is ‘trament ‘g' Shal-be confumed , from the loule euen to the flesh, and he shal be afu- Iminifter affii- Sitiue tor feare,
Is	45	19	And the remaynes of the woode of his foreft for the Ktedthe Ifraei~ tewnes shal be numbred, and a child shal write them,
Is	45	20	And it Hires. Neuer- shal be in that day ,thercfidue of Ifrael, and they thar shal efcape of the Ficles he per houfe-of lacob, shal notadde toleane vpon him, that ftrikeththem: but ofhisowne ‘Rey {hal leane vponour Lord the holie one of Ifrael in truth,
Is	45	21	The free wil, Femnant shal be conuested,, the remnant 1 fay of lacob, to the fitong which God God,
Is	45	22	For if thy people 6 Lrael, shal be as the fand of che fea, the’ Ved forthe remnant therof shal be comuerted , confummation abbridged shal putishmen eceiprfulna. high,
Is	45	14	And my hand hath-found the ftrength of peoples as.anefi zand , v
Is	45	8	glorie shal burne asit were the burning of fyre kindled.
Is	45	17	And his e)Senatharis, light of Tfrael shal bein fyre , and che Hobie one therof inflame: ‘not by his
Is	45	4	Reg. OF his people. make iullice ouerflow,
Is	45	23	For our Lordehe Gad of hoftes shal make a general CoAfummnation, and abbridgement in the middesof althe carth_
Is	45	24	For bherforeenil this-caufe, thus faych our Lord the God of hoftes: O- my. people inhabirer Jimen are like} of Sion, be not atrayd of Aflur: he shal {trike thee with-hisrod, and shal Ro da firusments) lift vp his ftaffe oucr chee in the way of Aegypt.
Is	45	25	For yet alitie and nediffer in ta MCEY lithe, & mine indignation and furie vpontheir wickednes shal be har mens coniummate,
Is	45	26	And the Lord of hoftes shal rayfe vp a icourge vpon. him » Indi. 7.
Is	45	2	Thef,. Romi 5. OF IS ATE. 459 him, according to the plague of Madian in the Rocke Oreb, and his rod: vponthe fea, and he shal lift it vp inthe way of AEpypt.
Is	45	27	Andit shal be in that day :his burden shal be taken away from of thy shoulder,and his yoke from of thy necke, and the yoke shal purrifie at the face of oile,
Is	45	28	He shal come into (4) Aiath, he shal pafle into Magron : at Machmas (d) By theft he shal commend his vefiels,
Is	45	29	They haue paffed in haft, Gaba is our places Sena. fear:R ama was aftonished,Gabaath of Saul Hed.zo,.Neay with thy voice cherib paffed o daughter of Gallim, artend Laifa,feeli¢ poore Anathoth,31,.Medemena jwith his armie isremoued : ye inhabitants. of Gabintake courage,
Is	45	32	Yer there is day, from AEoypt to ftand in Nobe : he shal shake his hand over the mountainé of the jtoderufalem daughter of Sion, the litle hil of lerufatem,
Is	45	33	Behold the dominatcur the Lord of hoftes shal breake the litle flagon in rerrour, and the high} of (tarure shal be cut downe , and the lottie shal be humbled,
Is	45	34	And the thicke placesof the foreft shal be oucrthrowen with iron, and Liba- nus.withthe high.ones shal fal.
Is	11	1	Chris borne of the fock of teJe, replenished with feuen guifss of the. Holie Goll}
Is	11	4	sta! caus a fpiruual Kindom , moft inff and potent,
Is	11	10	wherto al nations wil repasre. N D a(a)rodshal come forth of theroote of Iefle,and _ AZ a (b} doare shal rife vp out of hisroote,
Is	11	2	And the ore Biefied Spitite of our Lord shai reft vpon him: che fpirit of (b) Chrift our wifdom , and vnderftanding , the fpirit of counfel,and Seutour rclep- ftrength , the fpirit of knowiege , and pietie,
Is	11	3	and the aihed with : {pirit of the feare of our Lord shal replenish him, He the feusn be shal not indge according tothe fight of the cies, nor rebuke according Golie Ghe L to the hearing of the eares.
Is	11	4	But he shal iudge the poore in iuitice,& shal of whofe inf rebuke in equitie for the milde of the earth: and he shal ftrike the carth ite plenitude with che rod of his mouth,and with the {pirit of his lippes he shal kilthe jis fernants impious,
Is	11	5	And iuftice shal be the girdle of his loynes: and fayth the e bare as girdic of his reines.
Is	11	6	The woolfe shal dwel with the lamhe: and the \diutne pa his leopard shal lie with the kid , the-calfe; and lion,and sheep shal abideto- ito impart, gether, alitle child shal leadethem,
Is	11	7	The calfe, andthe bearc shal teed ; their yong onesshal reft together : andthe lion shal eate ftraw as it were anoxe,, Andthe infant fromthe breft shal be delighted vpon the hole + of the afpe: and he that is weyned , shaithruft his hand into the hole of (¢) Chritt afer. the cockatrice.
Is	11	9	They shal hurt, and they shal nor kil in al my holie jhis death, mountayne, becaufe the earth is replenished with the knowlege of our which tothe Lord, as the covering waters of the {ea.
Is	11	10	Inthat day the roote of Ieffe, orid was ig-' that ftandeth for a figne of peoples, him the nations shal befeech,and (¢; eden vie. —— : . would ce glo- his fepulchre shal be giorioas.11.And it shal be in that day : our Lord she: rioully ‘buried, Tom..
Is	11	2	Kkk pu by very ho- nourable per- fons, lofeph and Nicode- mus , With a- boundance of moft precious fpices, wrap- pedinfin ¢ linnen,and llaide in a new monument: to shew that ithe gloric of the aut be- 'ginneth from their death: where the glorie of the wicked en- deth, Chrifts fepluchre {til jalto remai- ‘neth glorionsJ ‘honoured euen rby the Turkes: smuch more by: Catholike ~ Chriftians, '(4) The Iewes ‘gaue thankes for their deli- iteric from jcaptiuitie of \Babylon ; & much more lthe Church off -Chrift rende- rech thankes {for her deline- ‘viefrom al \finnes, 450 THE PROPHECTIE put to hishand the fecond time to poffeffe the remnant of his people, which thal be leaft of the Affirians, and ot Aegypt , and of Phethros,and of Acthiopia, andof Aclam , -and-ofScunaar, and of Emath, and of the ilands of the fea. r2.And heshal dist vp afigne vnto the nations, and fhal aflemble together the fugitives of [frac] , and fhal gather the difper- fed of luda from the foure quarters of the earth.
Is	11	13	And the emularion of Ephraim dhal be taken away , and the enemies of luda dhal perith: Ephraim fhal not enuic Juda, & Juda fhal not fight againft Ephraim. 14, And they fhal flie vpon the fhoulders of the Philifthims by the fea, they together thal fpoile the children of the Eaft : Idumea, and Moab the pre- cept of their hand, andthe children of Ammon shal be obedient, 15,.And our Lord thal make defolate thetongue of the feaot Aegypr , and shal lift vp his hand ouer the riuer in the {trength ot his fpirit: and he fual firike him in his feuen ftreames , tothat they may pafle through it with shoes.
Is	11	16	And there {nal be a way to the remnant ot my people, which thal be leatt of the Affirians : as there was to Ifracl in the aay that he came vp out ofthe Land of Aegypr. Cuan. XIL A Canticle of shankes for the benefites of Chriff. » Nob thou hale fay inthat day: ] W411 confeffc to thee o Lord, becaufe thou waft angrie with me: thy furie is 4 turned away,and thou haft comtortec me,
Is	11	2	Beholc Goc is my fauiour, I wil coe confidemly,anc * wil not teare : becaufe our Lord is my firength, and my Rt praife,& he is become my faluation.
Is	11	3	You shal drawe waters in ioy out otthe fauiours fountaines, 4.And you fhal fay in that day : Contefle yero our Lord, and ionocate hisname : make hisinuentions knowen among the peoples : remember that his name is high,
Is	11	5	Sing :ye toour Lord, becaufe he hath done magnifically : fhew this forthin al the earth,
Is	11	6	Reioyce, and prayfe 6 habitation of Sion: becaufe great inthe mid- .des of thee, isthe holie one of Ifrael, Cap, Exo.s, Pal, i are Bze.32. Hoel, 3, Wie..4. hue.21. PL336. tbecaufe the day of our Lord is nere : it shal come as.deftrudtion from our Mart 3 ays g doe flying, & asa sheep: & chere shal be none to gather the together: fla ughter there The
Is	11	2	part. Tenne prophe- tical commina. Cuawe XIIL i Uions againft fo! Manie peoples oer r The :. ag in. The Prophet foretellethshe calamisie, and ruine of Babylon. Babylon ft a: : (a)Nemrod be H (a) burdenof Babylon, which Haie the fonne of. gan the Kingdé Amos faw.
Is	11	2	Vpon the darke mounaine lift vp afigne,: of Babylon ice. lift hand,& let the dukes enter the, { Gen. 10.) his! exaltthe voice, lift vp the hand, {an@iified . and h: ' fonne Belus did gates. 3.1 haue commanded my (4) fanctified , ane ae auch augment <alled my ftrong ones in my wrath By them thar Te1oce it : & his fonne, my glorie.4.The voice of a multitude in the mountaines,! Ninus brought! as it were af manie peoples,a voice ofthe found of Kings, nations gathe-; it to be a very red together : The Lord of hoftes hath commanded the hoft of battel.s. oat Empir g,; Comming from a.countrie far of , trom the end of heauen : our Lord,& TAR ce! mm) ‘ c a gt hoie land,
Is	11	6	How! Barat laft, af’ the in{truments of his furie to deftroy"the whoie land,
Is	11	6	Howle Yi ter 1240. yea ‘ Tes, i was o- Lord,
Is	11	7	For this caufe shal al hands be diflolued, and eueric hart of manj tercome by fhal meit;
Is	11	8	and be broken, Gripings and paines shal hold them » they pees King of fhal be in paine as fhe that trauaileth. Euerie one thal be aftonied ar his! Per 42 6) Medes and -neighbour , their countenances as faces burnt,
Is	11	9	Behold the day of our y i‘ . . YUL! Perfians were ord thal come,cruel,& ful of indignation,& of wrath, & furic to brin called fan@iz L ) > Pos 8 the land to a wildernes, and co dettroy the finners therof out of it, r0,! fied, in that ; Becaufe the ftarresof heauen, and their bri ghtnes shal not difplay their they. rere gee Jight : the funne is darkened in his ry fing , and the moone shai not shine Gods judtice. im inher light.
Is	11	11	And I wil vilite oucr the euils ot the world, and againft Ao ruin cof the impious their jniquitic,and 1 wil make the pride of infidels to ceafe, & Babylé : which’ i] humble ihe arrogancie of the ftrong.1 2A man shal be more precious the Prophet te rf d.13.Forthis 1 shal rouble heaven; forerelling cal then gold, & (¢)man then pure fine gold.
Is	11	13	t ral sear and the earch shal be moued out of her place, for the indignation of the den of Babylon. Lord of hoftes;& forthe day of the wrath of his furie.rg.And it shal be as (c) After the eucrie man fhal turne to his ownce people sand rie one fal fiye to his ee need owne land,
Is	11	15	Euerie one that thal be round, shal be aine:and eucrie one Chaldeans on that shal come to ayde, shal fal by the fword.
Is	11	16	Their infants shal bé alluc , that one dashed in pieces betore their cies :theit houfes shal be {poiled, and theiz man shal be wiues sbai be rauished,17,Behold I wilraife vponthem the Medes, which more and pre- shal not fecke filuer , nor delire gold.
Is	11	18	But with arrowes they shal kil! c ous the merch thelitle ones , and shal haue no pitie vpon the fucklings of the wombe, (d Eo te and vpon the children their e1e shal not {pare,
Is	11	19	Ang that Babylon glo- (3.2 was built rious in Kingdoins,noble inthe pride of the Chaldees,shal be cuen as our, of the fame Lord fubuerted Sodom and Gomorrha,
